User ID,Timestamp,Channel,Campaign,Conversion,Is_Conversion,User_Converted,N_Touchpoints,Touchpoint_Rank,Touchpoint_Rank_Reverse,Is_First_Touch,Is_Last_Touch,Linear_Weight
10028,2/10/2025 1:44,Search Ads,Discount Offer,Yes,1,TRUE,2,1,2,1,0,0.5
10028,2/11/2025 1:03,Display Ads,-,Yes,1,TRUE,2,2,1,0,1,0.5
10045,2/10/2025 17:20,Search Ads,Discount Offer,No,0,TRUE,2,1,2,1,0,0.5
10045,2/11/2025 18:44,Display Ads,New Product Launch,Yes,1,TRUE,2,2,1,0,1,0.5
10062,2/10/2025 15:42,Social Media,Brand Awareness,No,0,TRUE,3,1,3,1,0,0.333333333
10062,2/10/2025 22:00,Direct Traffic,-,No,0,TRUE,3,2,2,0,0,0.333333333
10062,2/11/2025 21:10,Email,Brand Awareness,Yes,1,TRUE,3,3,1,0,1,0.333333333
10068,2/10/2025 7:07,Search Ads,-,Yes,1,TRUE,5,1,5,1,0,0.2
10068,2/11/2025 8:05,Social Media,Retargeting,No,0,TRUE,5,2,4,0,0,0.2
10068,2/11/2025 10:14,Social Media,Brand Awareness,Yes,1,TRUE,5,3,3,0,0,0.2
10068,2/11/2025 11:39,Search Ads,New Product Launch,Yes,1,TRUE,5,4,2,0,0,0.2
10068,2/11/2025 23:05,Social Media,Winter Sale,No,0,TRUE,5,5,1,0,1,0.2
10095,2/10/2025 7:07,Display Ads,Retargeting,Yes,1,TRUE,6,1,6,1,0,0.166666667
10095,2/10/2025 21:59,Email,Retargeting,Yes,1,TRUE,6,2,5,0,0,0.166666667
10095,2/11/2025 1:37,Referral,New Product Launch,Yes,1,TRUE,6,3,4,0,0,0.166666667
10095,2/11/2025 8:09,Display Ads,-,No,0,TRUE,6,4,3,0,0,0.166666667
10095,2/11/2025 18:45,Search Ads,Retargeting,Yes,1,TRUE,6,5,2,0,0,0.166666667
10095,2/11/2025 23:24,Referral,-,Yes,1,TRUE,6,6,1,0,1,0.166666667
10120,2/10/2025 9:11,Referral,Winter Sale,No,0,TRUE,5,1,5,1,0,0.2
10120,2/10/2025 16:31,Email,Winter Sale,Yes,1,TRUE,5,2,4,0,0,0.2
10120,2/11/2025 4:33,Referral,New Product Launch,No,0,TRUE,5,3,3,0,0,0.2
10120,2/11/2025 10:21,Direct Traffic,-,No,0,TRUE,5,4,2,0,0,0.2
10120,2/11/2025 13:11,Direct Traffic,-,Yes,1,TRUE,5,5,1,0,1,0.2
10167,2/10/2025 3:16,Social Media,Retargeting,No,0,TRUE,3,1,3,1,0,0.333333333
10167,2/10/2025 14:59,Display Ads,Brand Awareness,No,0,TRUE,3,2,2,0,0,0.333333333
10167,2/11/2025 22:03,Display Ads,Brand Awareness,Yes,1,TRUE,3,3,1,0,1,0.333333333
10172,2/10/2025 21:07,Email,Brand Awareness,No,0,TRUE,2,1,2,1,0,0.5
10172,2/11/2025 18:20,Referral,Winter Sale,Yes,1,TRUE,2,2,1,0,1,0.5
10202,2/10/2025 3:02,Display Ads,New Product Launch,No,0,TRUE,5,1,5,1,0,0.2
10202,2/10/2025 9:47,Direct Traffic,-,Yes,1,TRUE,5,2,4,0,0,0.2
10202,2/10/2025 10:05,Display Ads,New Product Launch,Yes,1,TRUE,5,3,3,0,0,0.2
10202,2/10/2025 13:33,Social Media,Retargeting,Yes,1,TRUE,5,4,2,0,0,0.2
10202,2/11/2025 21:53,Search Ads,New Product Launch,Yes,1,TRUE,5,5,1,0,1,0.2
10255,2/10/2025 1:10,Social Media,New Product Launch,No,0,TRUE,4,1,4,1,0,0.25
10255,2/10/2025 5:49,Referral,Winter Sale,No,0,TRUE,4,2,3,0,0,0.25
10255,2/10/2025 22:47,Direct Traffic,-,Yes,1,TRUE,4,3,2,0,0,0.25
10255,2/11/2025 2:38,Social Media,New Product Launch,Yes,1,TRUE,4,4,1,0,1,0.25
10271,2/10/2025 2:48,Social Media,Discount Offer,Yes,1,TRUE,1,1,1,1,1,1
10273,2/10/2025 17:33,Social Media,Brand Awareness,Yes,1,TRUE,1,1,1,1,1,1
10303,2/10/2025 6:08,Direct Traffic,-,No,0,TRUE,2,1,2,1,0,0.5
10303,2/10/2025 9:14,Referral,Discount Offer,Yes,1,TRUE,2,2,1,0,1,0.5
10306,2/10/2025 11:52,Social Media,Discount Offer,Yes,1,TRUE,2,1,2,1,0,0.5
10306,2/10/2025 14:47,Search Ads,Discount Offer,Yes,1,TRUE,2,2,1,0,1,0.5
10317,2/10/2025 1:16,Email,Discount Offer,No,0,TRUE,7,1,7,1,0,0.142857143
10317,2/10/2025 4:33,Direct Traffic,-,No,0,TRUE,7,2,6,0,0,0.142857143
10317,2/10/2025 8:17,Social Media,-,Yes,1,TRUE,7,3,5,0,0,0.142857143
10317,2/10/2025 9:29,Referral,Brand Awareness,Yes,1,TRUE,7,4,4,0,0,0.142857143
10317,2/11/2025 1:39,Social Media,Discount Offer,No,0,TRUE,7,5,3,0,0,0.142857143
10317,2/11/2025 9:14,Search Ads,New Product Launch,No,0,TRUE,7,6,2,0,0,0.142857143
10317,2/11/2025 16:55,Display Ads,Brand Awareness,Yes,1,TRUE,7,7,1,0,1,0.142857143
10341,2/10/2025 18:53,Display Ads,Winter Sale,No,0,TRUE,3,1,3,1,0,0.333333333
10341,2/10/2025 21:08,Display Ads,-,Yes,1,TRUE,3,2,2,0,0,0.333333333
10341,2/11/2025 21:07,Email,Winter Sale,Yes,1,TRUE,3,3,1,0,1,0.333333333
10374,2/10/2025 12:42,Email,New Product Launch,Yes,1,TRUE,3,1,3,1,0,0.333333333
10374,2/11/2025 12:58,Search Ads,New Product Launch,No,0,TRUE,3,2,2,0,0,0.333333333
10374,2/11/2025 20:39,Direct Traffic,-,No,0,TRUE,3,3,1,0,1,0.333333333
10378,2/10/2025 4:44,Search Ads,-,Yes,1,TRUE,3,1,3,1,0,0.333333333
10378,2/11/2025 5:56,Social Media,Discount Offer,Yes,1,TRUE,3,2,2,0,0,0.333333333
10378,2/11/2025 21:26,Referral,Brand Awareness,Yes,1,TRUE,3,3,1,0,1,0.333333333
10414,2/11/2025 6:40,Referral,Brand Awareness,No,0,FALSE,2,1,2,1,0,0.5
10414,2/11/2025 9:07,Social Media,Brand Awareness,No,0,FALSE,2,2,1,0,1,0.5
10415,2/10/2025 2:46,Social Media,-,Yes,1,TRUE,4,1,4,1,0,0.25
10415,2/10/2025 22:16,Direct Traffic,-,Yes,1,TRUE,4,2,3,0,0,0.25
10415,2/11/2025 3:42,Email,New Product Launch,No,0,TRUE,4,3,2,0,0,0.25
10415,2/11/2025 9:28,Email,Discount Offer,Yes,1,TRUE,4,4,1,0,1,0.25
10426,2/10/2025 4:18,Referral,Winter Sale,Yes,1,TRUE,2,1,2,1,0,0.5
10426,2/11/2025 12:48,Direct Traffic,-,Yes,1,TRUE,2,2,1,0,1,0.5
10442,2/10/2025 5:15,Direct Traffic,-,Yes,1,TRUE,6,1,6,1,0,0.166666667
10442,2/10/2025 19:54,Search Ads,Winter Sale,Yes,1,TRUE,6,2,5,0,0,0.166666667
10442,2/11/2025 0:26,Search Ads,New Product Launch,No,0,TRUE,6,3,4,0,0,0.166666667
10442,2/11/2025 11:06,Social Media,Winter Sale,No,0,TRUE,6,4,3,0,0,0.166666667
10442,2/11/2025 20:30,Email,-,Yes,1,TRUE,6,5,2,0,0,0.166666667
10442,2/11/2025 20:42,Social Media,New Product Launch,Yes,1,TRUE,6,6,1,0,1,0.166666667
10466,2/10/2025 0:48,Display Ads,New Product Launch,No,0,TRUE,3,1,3,1,0,0.333333333
10466,2/10/2025 4:03,Social Media,-,No,0,TRUE,3,2,2,0,0,0.333333333
10466,2/11/2025 23:16,Direct Traffic,-,Yes,1,TRUE,3,3,1,0,1,0.333333333
10518,2/10/2025 3:46,Social Media,Winter Sale,No,0,TRUE,4,1,4,1,0,0.25
10518,2/10/2025 18:33,Social Media,Winter Sale,No,0,TRUE,4,2,3,0,0,0.25
10518,2/10/2025 19:04,Referral,New Product Launch,Yes,1,TRUE,4,3,2,0,0,0.25
10518,2/11/2025 12:17,Referral,-,Yes,1,TRUE,4,4,1,0,1,0.25
10556,2/10/2025 3:02,Referral,-,No,0,TRUE,4,1,4,1,0,0.25
10556,2/10/2025 16:42,Direct Traffic,-,No,0,TRUE,4,2,3,0,0,0.25
10556,2/10/2025 20:13,Display Ads,New Product Launch,Yes,1,TRUE,4,3,2,0,0,0.25
10556,2/11/2025 15:07,Direct Traffic,-,No,0,TRUE,4,4,1,0,1,0.25
10566,2/10/2025 9:32,Direct Traffic,-,Yes,1,TRUE,1,1,1,1,1,1
10614,2/11/2025 15:09,Search Ads,Winter Sale,No,0,FALSE,2,1,2,1,0,0.5
10614,2/11/2025 23:44,Social Media,Brand Awareness,No,0,FALSE,2,2,1,0,1,0.5
10654,2/10/2025 0:46,Referral,Winter Sale,No,0,TRUE,10,1,10,1,0,0.1
10654,2/10/2025 2:38,Search Ads,-,No,0,TRUE,10,2,9,0,0,0.1
10654,2/10/2025 3:50,Search Ads,Winter Sale,No,0,TRUE,10,3,8,0,0,0.1
10654,2/10/2025 8:53,Email,-,Yes,1,TRUE,10,4,7,0,0,0.1
10654,2/11/2025 3:32,Display Ads,-,Yes,1,TRUE,10,5,6,0,0,0.1
10654,2/11/2025 4:44,Search Ads,New Product Launch,No,0,TRUE,10,6,5,0,0,0.1
10654,2/11/2025 9:46,Direct Traffic,-,Yes,1,TRUE,10,7,4,0,0,0.1
10654,2/11/2025 17:14,Email,Retargeting,Yes,1,TRUE,10,8,3,0,0,0.1
10654,2/11/2025 19:49,Display Ads,Discount Offer,Yes,1,TRUE,10,9,2,0,0,0.1
10654,2/11/2025 22:26,Social Media,New Product Launch,No,0,TRUE,10,10,1,0,1,0.1
10665,2/10/2025 3:47,Referral,Winter Sale,Yes,1,TRUE,2,1,2,1,0,0.5
10665,2/11/2025 20:27,Referral,Retargeting,Yes,1,TRUE,2,2,1,0,1,0.5
10668,2/10/2025 16:40,Direct Traffic,-,No,0,TRUE,7,1,7,1,0,0.142857143
10668,2/10/2025 18:19,Direct Traffic,-,Yes,1,TRUE,7,2,6,0,0,0.142857143
10668,2/10/2025 21:26,Direct Traffic,-,No,0,TRUE,7,3,5,0,0,0.142857143
